Year,Team,Conf_x,AdjEM,AdjO,AdjD,AdjT,SOSEM,SOSO,SOSD,Conf_y,BPI(O),BPI(D),W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,PASE
2009,Little Rock,SB,1.24,99.9,98.7,64.9,-4.49,100.4,104.8,Sun Belt,-1.9,3.1,23.0,8.0,66.4,63.4,3.06,-3.72,-2.83,2.17,-0.66,0.2713815789473685
2009,Rutgers,BE,1.13,98.6,97.4,64.2,6.25,106.2,99.9,Big East,-3.3,3.9,11.0,21.0,63.2,66.6,-3.44,6.6,-3.91,4.98,1.07,-0.1425438596491227
2009,Morgan St.,MEAC,0.99,100.1,99.1,65.5,-7.43,98.2,105.7,MEAC,-2.4,2.4,23.0,12.0,66.7,62.3,4.31,-6.53,-4.34,2.05,-2.29,-0.0921052631578947
2009,Boise St.,WAC,0.97,103.1,102.1,68.7,-0.24,104.1,104.4,WAC,2.4,-3.9,19.0,13.0,72.8,72.3,0.44,0.54,2.98,-3.93,-0.95,-0.3223684210526314
2009,North Texas,SB,0.95,109.0,108.0,68.1,-3.27,102.1,105.4,Sun Belt,6.2,-6.1,20.0,12.0,77.3,74.7,2.56,-2.77,6.63,-7.77,-1.14,0.1200657894736842
2009,Milwaukee,Horz,0.93,104.6,103.7,66.6,1.24,102.6,101.4,Horizon,1.6,-1.3,17.0,14.0,68.0,68.0,0.0,0.8,1.82,-2.36,-0.54,0.3141447368421052
2009,Marshall,CUSA,0.92,107.2,106.3,64.6,3.46,105.2,101.8,C-USA,2.7,-1.3,15.0,17.0,71.1,70.5,0.66,2.73,1.8,-1.66,0.14,0.1403508771929825
2009,Eastern Kentucky,OVC,0.9,112.6,111.7,59.4,-4.5,101.3,105.8,ASUN,1.3,0.7,18.0,13.0,72.5,66.5,6.0,-5.45,-1.24,-1.57,-2.82,-0.0635964912280701
2009,Southern Illinois,MVC,0.81,102.2,101.4,63.7,4.13,105.4,101.3,MVC,-2.3,3.2,13.0,18.0,63.4,65.7,-2.29,3.19,-2.56,2.92,0.35,-0.1396198830409357
2009,Morehead St.,OVC,0.76,102.0,101.3,65.3,-1.9,103.6,105.5,OVC,-0.7,1.5,20.0,16.0,69.8,67.0,2.78,-3.61,-2.83,-0.31,-3.14,0.5307017543859649
2009,Lipscomb,ASun,0.44,105.5,105.1,67.7,-6.98,98.7,105.7,ASUN,4.1,-3.1,17.0,14.0,76.4,69.7,6.68,-3.49,3.39,-5.97,-2.58,-0.0921052631578947
2009,Oregon,P10,0.43,104.2,103.8,68.2,12.58,110.6,98.0,Pac-12,2.3,-3.5,8.0,23.0,67.4,76.1,-8.77,10.28,4.48,-2.97,1.51,0.4038461538461538
2009,Idaho,WAC,0.25,104.4,104.1,62.4,0.5,103.5,103.0,WAC,-2.8,1.0,17.0,16.0,65.9,65.7,0.27,-0.15,-3.03,2.47,-0.56,-0.2434210526315789
2009,Texas A&M Corpus Chris,Slnd,0.2,100.0,99.8,66.4,0.81,102.6,101.7,Southland,-1.1,0.7,18.0,15.0,68.3,67.5,0.82,-1.46,-3.31,-0.18,-3.49,0.4506578947368421
2009,San Diego,WCC,0.11,98.4,98.3,62.1,1.53,103.8,102.2,WCC,-5.6,5.3,16.0,16.0,61.7,61.0,0.63,1.57,-7.09,6.73,-0.37,-0.0219298245614034
2009,Louisiana Tech,WAC,0.0,101.3,101.3,62.5,-1.48,102.6,104.0,WAC,-4.1,2.3,15.0,18.0,63.3,63.1,0.15,-1.98,-5.44,3.06,-2.38,0.1661184210526316
2009,Middle Tennessee,SB,-0.07,104.5,104.6,63.3,-4.2,102.2,106.4,Sun Belt,-0.2,1.9,18.0,14.0,70.4,66.1,4.38,-2.78,-2.65,1.34,-1.32,0.311842105263158
2009,UC Santa Barbara,BW,-0.09,99.8,99.9,65.0,-1.37,103.0,104.4,Big West,-3.0,1.8,16.0,15.0,65.5,65.2,0.29,-1.1,-3.7,1.96,-1.74,-0.1701127819548871
2009,VMI,BSth,-0.44,108.5,108.9,80.1,-6.92,98.4,105.3,Southern,15.2,-15.1,24.0,8.0,93.8,85.5,8.28,-7.49,19.22,-22.52,-3.3,
2009,Nicholls St.,Slnd,-0.46,101.9,102.3,59.1,-4.14,99.2,103.3,Southland,-4.2,4.9,20.0,11.0,65.5,60.2,5.26,-4.08,-7.82,4.74,-3.08,-0.1249999999999999
2009,Long Beach St.,BW,-0.51,104.5,105.0,65.9,0.43,104.2,103.8,Big West,2.7,-3.6,15.0,15.0,71.3,72.6,-1.3,-0.27,2.49,-4.06,-1.57,-0.4736842105263157
2009,Hofstra,CAA,-0.56,97.9,98.4,67.0,-1.39,102.0,103.4,CAA,-1.5,0.4,21.0,11.0,66.5,66.4,0.06,-2.9,-2.75,-0.67,-3.42,-0.200657894736842
2009,Ohio,MAC,-0.58,101.8,102.4,65.1,-0.48,101.4,101.9,MAC,-0.7,1.7,15.0,17.0,64.8,65.0,-0.16,-1.4,-2.07,0.51,-1.56,0.4078947368421053
2009,Boston University,AE,-0.59,104.4,104.9,62.7,-5.22,100.0,105.2,Am. East,0.6,0.4,17.0,13.0,68.6,66.3,2.3,-4.91,-1.11,-1.5,-2.61,-0.1236842105263157
2009,Montana,BSky,-0.7,104.1,104.8,61.9,-3.52,102.1,105.6,Big Sky,-4.0,1.0,17.0,12.0,65.7,64.4,1.28,-3.53,-5.79,2.87,-2.92,-0.0610047846889951
2009,Fairfield,MAAC,-0.77,103.2,104.0,63.6,0.28,101.3,101.1,MAAC,-1.0,0.7,17.0,15.0,65.4,67.3,-1.84,-0.44,-2.91,0.62,-2.29,-0.0855263157894736
2009,Tulane,CUSA,-0.78,98.6,99.4,64.6,0.95,104.2,103.2,C-USA,-1.6,1.5,14.0,17.0,65.1,66.3,-1.23,0.9,-3.56,2.26,-1.3,0.3925438596491228
2009,IUPUI,Sum,-0.79,103.8,104.6,61.2,-1.12,103.9,105.0,Summit,-3.6,2.5,16.0,14.0,65.5,63.3,2.17,-2.51,-5.4,2.49,-2.92,-0.006578947368421
2009,Radford,BSth,-0.86,101.2,102.1,69.2,-4.54,101.0,105.5,Big South,2.0,-2.5,21.0,12.0,75.5,71.9,3.61,-4.37,1.05,-5.6,-4.55,0.3267543859649123
2009,Binghamton,AE,-0.98,102.3,103.3,67.2,-5.64,99.6,105.3,Am. East,0.9,-1.6,23.0,9.0,70.0,67.4,2.59,-5.62,-0.42,-2.85,-3.27,-0.0921052631578947
2009,Colorado,B12,-1.0,101.2,102.2,61.6,6.34,106.2,99.9,Big 12,-5.0,1.5,9.0,22.0,62.9,67.5,-4.52,5.04,-3.79,3.73,-0.06,-0.2734962406015037
2009,Rider,MAAC,-1.25,105.1,106.3,67.8,-3.18,99.3,102.5,MAAC,3.6,-3.8,19.0,13.0,72.0,71.0,1.0,-2.98,2.95,-5.57,-2.63,-0.0493421052631578
2009,South Alabama,SB,-1.28,102.8,104.1,63.2,-4.92,101.7,106.6,Sun Belt,-1.0,0.7,20.0,13.0,69.7,66.8,2.94,-3.75,-2.83,0.21,-2.62,-0.2324561403508771
2009,Colorado St.,MWC,-1.37,107.0,108.4,66.4,5.13,105.3,100.2,Mountain West,1.3,-6.7,9.0,22.0,69.1,74.2,-5.1,3.88,3.85,-5.01,-1.16,-0.2872807017543859
2009,Holy Cross,Pat,-1.39,98.7,100.1,64.5,-6.38,98.5,104.9,Patriot,-3.4,3.4,18.0,14.0,64.6,62.3,2.34,-5.91,-5.27,1.71,-3.56,0.0416666666666667
2009,Troy,SB,-1.42,108.8,110.2,69.9,-4.21,101.4,105.6,Sun Belt,6.3,-8.3,19.0,13.0,78.1,77.2,0.94,-4.22,7.12,-10.76,-3.64,-0.1249999999999999
2009,Austin Peay,OVC,-1.64,107.4,109.0,66.7,-2.35,102.3,104.7,ASUN,4.8,-5.2,19.0,14.0,75.3,74.2,1.09,-3.69,3.94,-8.14,-4.2,0.068421052631579
2009,Utah Valley,ind,-2.01,104.1,106.2,60.5,-9.8,97.9,107.7,Indep.,-1.5,-1.4,,,,,,,,,,
2009,Sacred Heart,NEC,-2.13,103.9,106.0,68.0,-8.56,98.4,106.9,NEC,3.9,-3.6,17.0,14.0,73.5,69.9,3.55,-6.85,2.18,-6.58,-4.4,
2009,George Washington,A10,-2.17,102.2,104.4,63.0,1.4,104.0,102.6,A 10,-1.0,1.5,10.0,18.0,66.2,68.6,-2.39,0.31,-2.55,0.47,-2.08,-0.1542397660818714
2009,St. Bonaventure,A10,-2.22,98.6,100.8,70.1,-1.04,102.1,103.1,A 10,1.2,-2.7,15.0,15.0,70.1,71.2,-1.07,-1.12,1.64,-4.21,-2.57,-0.2203947368421052
2009,UTSA,Slnd,-2.26,102.0,104.3,68.9,-2.94,101.0,104.0,C-USA,3.0,-4.4,19.0,13.0,75.1,71.4,3.72,-4.17,1.26,-5.93,-4.67,0.2055921052631579
2009,Stony Brook,AE,-2.36,98.2,100.6,62.8,-7.87,97.7,105.6,Am. East,-4.0,3.7,16.0,14.0,65.0,60.9,4.1,-6.49,-5.93,1.11,-4.82,-0.2434210526315789
2009,Manhattan,MAAC,-2.42,97.6,100.0,65.4,-4.01,99.2,103.3,MAAC,-3.0,1.7,16.0,14.0,64.4,64.2,0.13,-3.4,-4.54,0.45,-4.09,0.0421052631578947
2009,San Jose St.,WAC,-2.64,101.6,104.2,66.2,0.61,103.5,102.9,WAC,-0.9,-1.2,13.0,17.0,67.5,68.0,-0.53,0.44,1.04,-3.68,-2.64,-0.006578947368421
2009,Idaho St.,BSky,-2.64,102.7,105.4,62.6,1.48,104.7,103.2,Big Sky,-3.0,-1.8,13.0,19.0,65.3,68.3,-3.0,0.17,-2.58,-0.64,-3.22,-0.006578947368421
2009,The Citadel,SC,-2.72,102.6,105.3,61.7,-6.82,100.4,107.2,Southern,-2.6,1.3,20.0,13.0,66.8,64.7,2.18,-5.98,-5.2,0.73,-4.48,
2009,Iona,MAAC,-2.73,96.0,98.7,63.8,-1.2,101.1,102.3,MAAC,-3.9,3.7,12.0,19.0,62.3,63.1,-0.87,-2.37,-6.2,2.96,-3.24,-0.1864035087719298
2009,Liberty,BSth,-2.79,105.2,108.0,65.1,-5.43,100.0,105.4,ASUN,3.4,-4.7,23.0,12.0,75.5,71.2,4.31,-5.49,0.91,-6.29,-5.39,0.0592105263157895
2009,Missouri St.,MVC,-2.83,99.4,102.3,62.2,1.6,103.7,102.1,MVC,-5.4,3.2,11.0,20.0,60.9,64.0,-3.13,1.9,-5.47,3.57,-1.9,0.1271929824561403
2009,Georgia,SEC,-2.95,95.4,98.3,68.1,4.82,105.0,100.2,SEC,-2.2,0.5,12.0,20.0,64.9,69.9,-5.0,5.5,-1.88,0.07,-1.81,-0.506578947368421
2009,Southeastern Louisiana,Slnd,-2.97,100.5,103.5,65.1,-1.22,100.9,102.1,Southland,-0.1,-0.1,13.0,17.0,70.9,66.9,4.0,-2.89,-4.67,-1.55,-6.22,-0.0921052631578947
2009,Alabama St.,SWAC,-2.97,100.7,103.6,63.6,-11.71,95.4,107.2,SWAC,-3.2,0.6,22.0,10.0,68.8,63.3,5.53,-11.2,-5.83,-0.3,-6.13,-0.006578947368421
2009,Cal St. Fullerton,BW,-3.24,105.6,108.8,67.2,-1.14,102.9,104.0,Big West,4.9,-5.3,15.0,17.0,73.3,73.6,-0.34,-1.26,2.36,-6.55,-4.2,-0.1140350877192982
2009,Northern Colorado,BSky,-3.34,103.3,106.7,66.5,-2.86,102.4,105.3,Big Sky,0.1,-4.3,14.0,18.0,70.6,70.8,-0.22,-3.64,0.44,-5.02,-4.57,-0.0921052631578947
2009,Indiana St.,MVC,-3.36,102.6,105.9,63.3,2.67,103.8,101.1,MVC,-2.5,-0.2,11.0,21.0,63.1,68.2,-5.06,2.04,-2.8,-0.59,-3.38,0.0307017543859649
2009,Denver,SB,-3.5,102.7,106.2,56.1,-5.11,101.1,106.2,Sun Belt,-9.5,4.4,15.0,16.0,60.8,60.4,0.39,-4.97,-10.69,6.11,-4.58,
2009,SMU,CUSA,-3.52,101.6,105.1,63.6,3.24,104.4,101.2,C-USA,-3.4,1.0,9.0,21.0,64.6,68.2,-3.67,3.62,-3.37,0.11,-3.27,-0.5223684210526315
2009,DePaul,BE,-3.72,102.0,105.8,64.6,9.38,108.4,99.0,Big East,-0.5,-1.6,9.0,24.0,64.3,72.4,-8.09,6.88,-1.13,-0.08,-1.21,-0.0694444444444444
2009,Fresno St.,WAC,-3.78,99.7,103.5,66.5,-0.15,103.7,103.8,WAC,0.3,-2.9,13.0,21.0,67.6,69.8,-2.15,0.96,-0.25,-3.86,-4.11,-0.1052631578947368
2009,Texas St.,Slnd,-3.89,102.4,106.3,73.9,-3.07,101.3,104.4,Sun Belt,6.8,-7.7,14.0,16.0,81.5,77.3,4.2,-3.93,6.9,-11.64,-4.73,-0.0493421052631578
2009,Indiana,B10,-3.92,99.1,103.0,65.4,11.49,109.1,97.6,Big Ten,-3.5,-1.0,6.0,25.0,60.1,70.6,-10.58,8.98,-2.81,0.78,-2.03,-0.1154970760233918
2009,Lamar,Slnd,-3.96,100.4,104.4,66.4,-0.08,102.5,102.6,Southland,2.7,-3.3,15.0,15.0,73.3,71.9,1.4,-1.04,0.18,-5.18,-5.0,-0.006578947368421
2009,Delaware,CAA,-3.98,102.7,106.6,67.0,-1.93,100.3,102.2,CAA,1.0,-3.1,13.0,19.0,67.9,70.1,-2.19,-2.64,0.08,-4.91,-4.83,-0.1929824561403508
2009,South Dakota St.,Sum,-4.0,104.9,108.9,64.6,-0.01,104.1,104.1,Summit,0.2,-4.2,13.0,20.0,69.1,71.1,-2.0,-1.45,-0.78,-5.05,-5.83,-0.331578947368421
2009,Chattanooga,SC,-4.04,104.3,108.4,69.5,-3.37,102.1,105.5,Southern,4.9,-6.9,18.0,17.0,75.9,76.8,-0.86,-3.13,3.75,-10.0,-6.25,0.0160818713450292
2009,Hawaii,WAC,-4.17,97.2,101.3,63.9,-3.56,101.9,105.5,WAC,-3.5,0.0,13.0,17.0,64.0,65.2,-1.17,-1.34,-5.23,2.72,-2.51,-0.1496710526315789
2009,East Carolina,CUSA,-4.19,110.4,114.6,64.7,2.18,104.1,101.9,C-USA,3.1,-5.1,13.0,17.0,72.5,73.8,-1.27,1.26,4.2,-7.2,-3.0,-0.006578947368421
2009,Purdue Fort Wayne,Sum,-4.29,102.5,106.8,65.3,0.72,104.1,103.4,Summit,-2.4,-0.9,13.0,17.0,65.7,68.5,-2.83,-0.64,-2.7,-2.72,-5.42,
2009,UC Irvine,BW,-4.39,104.1,108.5,62.7,-1.69,102.5,104.2,Big West,-3.0,-2.0,12.0,19.0,65.4,68.8,-3.42,-1.8,-3.73,-2.08,-5.8,0.2565789473684211
2009,Mercer,ASun,-4.4,105.2,109.6,67.4,-2.47,100.9,103.3,ASUN,3.8,-6.4,17.0,15.0,74.8,75.9,-1.16,0.12,1.44,-8.54,-7.1,0.375
2009,UC Riverside,BW,-4.68,97.5,102.2,59.9,-3.28,102.3,105.6,Big West,-9.2,5.2,17.0,13.0,60.2,60.6,-0.4,-3.76,-9.93,4.7,-5.22,
2009,UC Davis,BW,-4.81,105.2,110.0,69.4,-3.53,101.3,104.8,Big West,3.9,-7.7,13.0,19.0,73.1,74.1,-1.06,-3.4,3.5,-7.63,-4.13,0.993421052631579
2009,Loyola MD,MAAC,-5.05,102.8,107.8,65.6,0.08,101.7,101.6,MAAC,-0.4,-3.4,12.0,20.0,67.1,71.7,-4.59,-0.65,-1.69,-3.96,-5.65,-0.0921052631578947
2009,Wofford,SC,-5.14,106.3,111.4,61.9,-4.9,101.0,105.9,Southern,-0.4,-1.4,16.0,14.0,68.8,69.0,-0.17,-5.45,-3.52,-3.52,-7.04,-0.1749999999999999
2009,Youngstown St.,Horz,-5.19,101.5,106.7,65.7,1.16,102.3,101.1,Horizon,-0.8,-1.8,11.0,19.0,66.0,68.9,-2.87,-0.11,-1.56,-3.69,-5.25,
2009,Navy,Pat,-5.2,98.7,103.9,68.7,-9.11,96.5,105.6,Patriot,1.4,-2.7,19.0,11.0,71.0,68.6,2.33,-7.68,0.38,-5.72,-5.35,0.3464912280701755
2009,Arkansas St.,SB,-5.23,95.9,101.1,64.3,-3.42,102.0,105.5,Sun Belt,-3.1,1.1,13.0,17.0,66.5,64.9,1.6,-4.31,-5.97,0.55,-5.42,-0.0921052631578947
2009,Valparaiso,Horz,-5.27,99.7,105.0,63.2,3.85,103.8,100.0,Horizon,-4.2,1.6,9.0,22.0,61.3,65.5,-4.23,2.22,-5.52,1.09,-4.43,0.0285087719298245
2009,Southern Utah,Sum,-5.39,102.1,107.5,62.7,0.06,104.5,104.4,Summit,-4.6,-2.7,11.0,20.0,65.1,68.2,-3.13,-2.12,-5.32,-0.12,-5.44,-0.1578947368421052
2009,Georgia St.,CAA,-5.6,98.7,104.3,60.1,-0.08,102.0,102.0,CAA,-7.1,2.4,12.0,20.0,60.3,63.6,-3.34,-1.83,-9.1,2.98,-6.13,0.1567982456140351
2009,Loyola Chicago,Horz,-5.69,99.9,105.6,63.8,-0.5,101.6,102.1,Horizon,-3.1,-0.3,14.0,18.0,63.3,67.3,-4.0,-0.67,-5.32,-0.18,-5.51,1.1430921052631575
2009,Air Force,MWC,-5.7,98.6,104.3,57.8,2.3,104.9,102.6,Mountain West,-10.8,3.7,10.0,21.0,58.7,62.5,-3.71,2.37,-11.05,8.06,-2.99,-0.4407894736842105
2009,McNeese St.,Slnd,-5.88,94.1,100.0,64.8,-3.45,100.7,104.1,Southland,-5.1,1.7,11.0,18.0,63.9,64.3,-0.41,-3.99,-7.59,2.12,-5.47,-0.0822368421052631
2009,Gardner Webb,BSth,-5.9,101.6,107.5,68.5,-3.32,101.4,104.8,Big South,1.6,-4.9,13.0,17.0,74.0,74.8,-0.8,-5.04,0.03,-8.36,-8.32,-0.006578947368421
2009,Chicago St.,ind,-6.02,106.0,112.0,74.2,-10.5,96.7,107.2,Indep.,10.1,-13.4,19.0,13.0,84.2,80.5,3.63,-4.51,7.96,-13.93,-5.97,
2009,William & Mary,CAA,-6.08,96.5,102.5,60.9,-1.72,102.0,103.8,CAA,-6.2,3.6,10.0,20.0,61.5,63.4,-1.97,-2.79,-8.73,2.77,-5.97,
2009,Rice,CUSA,-6.1,100.4,106.5,63.5,3.12,105.6,102.5,C-USA,-3.7,-0.4,10.0,22.0,63.8,71.0,-7.28,3.18,-4.39,-0.66,-5.05,
2009,Montana St.,BSky,-6.11,100.9,107.0,64.8,-0.69,103.4,104.1,Big Sky,-3.2,-3.4,14.0,17.0,66.2,69.4,-3.19,-2.45,-2.97,-3.42,-6.38,-0.1414473684210525
2009,Canisius,MAAC,-6.13,93.9,100.0,66.5,-0.64,101.6,102.2,MAAC,-4.2,0.4,11.0,20.0,62.9,67.6,-4.77,-1.68,-6.14,-0.31,-6.46,-0.2434210526315789
2009,Tennessee Tech,OVC,-6.35,98.1,104.4,71.4,-3.4,103.0,106.4,OVC,1.1,-4.1,12.0,18.0,73.6,73.0,0.67,-4.68,1.3,-7.94,-6.64,
2009,Northern Arizona,BSky,-6.47,101.8,108.3,62.2,0.28,104.3,104.0,Big Sky,-3.4,-1.6,8.0,19.0,66.5,67.7,-1.26,-1.7,-4.02,-2.12,-6.14,-0.0921052631578947
2009,Ball St.,MAC,-6.5,95.2,101.7,60.6,-4.45,99.0,103.5,MAC,-8.8,5.2,14.0,17.0,57.9,59.7,-1.84,-3.02,-10.21,4.71,-5.5,0.0866228070175438
2009,Western Carolina,SC,-6.58,100.7,107.3,67.7,-4.92,101.9,106.8,Southern,2.7,-3.8,16.0,15.0,74.0,72.6,1.35,-5.13,-0.6,-6.57,-7.17,-0.006578947368421
2009,Campbell,ASun,-6.61,96.0,102.6,68.7,-5.94,101.0,106.9,ASUN,-1.9,-2.6,14.0,16.0,72.1,71.8,0.37,-3.42,-3.78,-4.19,-7.97,-0.006578947368421
2009,LIU,NEC,-6.74,100.6,107.4,67.4,-10.91,96.3,107.2,NEC,1.2,-4.1,16.0,14.0,70.6,68.6,2.03,-8.63,0.09,-7.01,-6.92,-0.1140350877192982
2009,San Francisco,WCC,-6.93,104.1,111.0,64.6,1.88,103.4,101.5,WCC,-1.3,-2.7,11.0,19.0,67.7,70.4,-2.77,0.3,-0.69,-5.22,-5.91,-0.381578947368421
2009,Yale,Ivy,-6.95,95.3,102.2,65.4,-5.77,98.7,104.5,Ivy,-3.9,1.1,13.0,15.0,63.3,63.7,-0.43,-5.17,-7.61,0.32,-7.29,0.0592105263157895
2009,Albany,AE,-6.99,97.3,104.3,64.3,-4.91,100.3,105.2,Am. East,-3.7,1.5,15.0,16.0,64.0,65.7,-1.74,-4.11,-6.44,-0.19,-6.63,0.0986842105263158
2009,Jackson St.,SWAC,-7.1,98.1,105.2,67.8,-8.5,97.6,106.1,SWAC,-0.3,-3.3,18.0,15.0,69.9,70.5,-0.64,-8.22,-2.36,-7.14,-9.5,-0.006578947368421
2009,Western Michigan,MAC,-7.26,98.3,105.6,63.6,-3.95,98.9,102.8,MAC,-3.3,0.6,10.0,21.0,61.9,64.6,-2.77,-3.19,-5.64,-0.05,-5.69,-0.1447368421052631
2009,Samford,SC,-7.34,101.4,108.8,57.8,-5.67,101.1,106.8,Southern,-8.5,5.0,16.0,16.0,61.6,62.2,-0.56,-6.38,-11.86,3.58,-8.28,-0.200657894736842
2009,Marist,MAAC,-7.65,94.5,102.1,66.8,-1.38,100.5,101.9,MAAC,-2.8,-2.1,10.0,23.0,64.0,69.4,-5.39,-1.85,-4.47,-2.78,-7.24,-0.1249999999999999
2009,Central Michigan,MAC,-7.71,99.0,106.7,62.5,-5.01,98.5,103.5,MAC,-4.6,-0.3,12.0,19.0,62.2,65.1,-2.9,-4.15,-6.13,-0.93,-7.06,0.0592105263157894
2009,Eastern Washington,BSky,-7.74,97.7,105.4,63.6,-0.57,103.6,104.1,Big Sky,-5.3,-1.2,12.0,18.0,63.5,68.5,-5.0,-1.81,-6.35,-0.78,-7.13,-0.1644736842105262
2009,Harvard,Ivy,-7.76,102.4,110.1,65.1,-6.38,98.0,104.4,Ivy,0.4,-2.5,14.0,14.0,67.5,67.4,0.07,-6.05,-1.74,-5.82,-7.57,0.1463815789473684
2009,Presbyterian,BSth,-7.84,93.7,101.6,60.4,-2.58,101.6,104.2,Big South,-8.8,4.1,,,,,,,,,,
2009,Jacksonville St.,OVC,-7.87,100.4,108.3,64.3,-2.65,103.4,106.0,ASUN,-1.6,-0.9,11.0,17.0,70.1,70.8,-0.68,-4.78,-4.15,-4.06,-8.2,-0.0921052631578947
2009,Stetson,ASun,-7.87,96.2,104.0,67.2,-2.56,100.8,103.4,ASUN,-3.1,-0.8,13.0,17.0,66.3,68.6,-2.3,1.17,-2.33,-4.56,-6.88,
2009,Towson,CAA,-7.99,101.2,109.2,65.7,-0.01,101.3,101.3,CAA,-0.8,-3.6,12.0,22.0,65.1,70.6,-5.47,-1.27,-1.61,-5.69,-7.3,-0.006578947368421
2009,Louisiana,SB,-8.03,97.3,105.4,66.0,-2.3,102.2,104.5,Sun Belt,-2.2,-2.4,10.0,20.0,66.6,70.5,-3.9,-2.23,-2.57,-3.73,-6.3,-0.1140350877192982
2009,Appalachian St.,SC,-8.1,101.5,109.6,69.7,-5.31,101.1,106.4,Southern,4.9,-7.2,13.0,18.0,76.0,76.8,-0.81,-5.44,3.2,-11.64,-8.44,-0.1578947368421052
2009,New Hampshire,AE,-8.46,97.2,105.6,62.1,-5.14,99.9,105.1,Am. East,-5.2,1.6,14.0,16.0,62.5,64.5,-2.0,-5.57,-9.45,0.05,-9.4,
2009,UMBC,AE,-8.56,101.9,110.5,63.6,-3.24,100.6,103.8,Am. East,-1.3,-2.5,15.0,17.0,65.7,69.0,-3.28,-4.16,-4.06,-4.68,-8.74,0.4506578947368421
2009,UNC Asheville,BSth,-8.64,102.1,110.7,67.7,-3.5,101.1,104.6,Big South,1.0,-8.2,15.0,16.0,72.9,77.7,-4.81,-4.19,0.07,-11.41,-11.34,0.3592105263157895
2009,Princeton,Ivy,-8.72,95.5,104.3,57.6,-9.17,96.7,105.9,Ivy,-11.1,6.6,13.0,14.0,57.8,57.2,0.59,-7.66,-13.55,5.74,-7.82,-0.2099780701754385
2009,Lehigh,Pat,-8.84,93.9,102.8,66.0,-10.4,94.9,105.3,Patriot,-3.4,0.0,15.0,14.0,63.9,63.0,0.93,-8.28,-5.81,-2.5,-8.31,0.2220394736842105
2009,FIU,SB,-8.84,97.3,106.1,64.2,-1.44,103.3,104.7,Sun Belt,-6.3,-0.6,13.0,20.0,62.8,67.9,-5.12,-1.52,-6.35,-1.37,-7.71,-0.006578947368421
2009,Coppin St.,MEAC,-9.12,98.4,107.6,64.5,-4.9,98.2,103.1,MEAC,-3.3,-1.3,13.0,19.0,63.8,67.5,-3.69,-4.59,-6.2,-3.36,-9.56,0.2412280701754386
2009,Eastern Illinois,OVC,-9.29,97.5,106.8,61.6,-3.9,102.9,106.8,OVC,-6.2,0.7,12.0,18.0,64.5,66.1,-1.53,-5.47,-8.8,-0.38,-9.18,-0.0921052631578947
2009,Cal Poly,BW,-9.52,97.6,107.1,65.1,-3.07,102.7,105.7,Big West,-3.3,-2.6,7.0,21.0,65.1,70.1,-5.07,-1.32,-3.91,-4.41,-8.32,0.993421052631579
2009,Detroit Mercy,Horz,-9.54,91.4,101.0,63.9,2.95,103.9,101.0,Horizon,-8.7,2.6,7.0,23.0,56.5,64.6,-8.1,0.65,-9.76,1.69,-8.08,0.2653508771929825
2009,Saint Peter's,MAAC,-9.56,93.6,103.2,62.6,-3.67,99.7,103.4,MAAC,-8.7,3.1,11.0,19.0,59.3,63.7,-4.37,-3.43,-10.71,2.32,-8.39,0.5378289473684211
2009,Cal St. Bakersfield,ind,-9.69,100.1,109.8,64.8,-1.0,103.1,104.1,Indep.,-3.8,-4.7,,,,,,,,,,-0.0921052631578947
2009,Penn,Ivy,-9.7,96.1,105.8,67.2,-5.05,99.1,104.1,Ivy,-1.5,-2.3,10.0,18.0,65.5,69.1,-3.57,-3.33,-2.97,-4.81,-7.78,-0.235323886639676
2009,Tennessee St.,OVC,-9.86,101.6,111.4,68.6,-3.04,102.1,105.1,OVC,1.7,-8.7,12.0,18.0,72.8,78.4,-5.6,-4.47,-0.29,-10.5,-10.79,-0.1249999999999999
2009,Hampton,MEAC,-9.99,86.3,96.3,63.5,-8.77,97.0,105.7,MEAC,-10.3,5.0,16.0,16.0,57.8,59.4,-1.59,-7.58,-13.75,2.96,-10.79,0.3592105263157895
2009,South Carolina St.,MEAC,-10.24,96.4,106.6,68.5,-11.92,93.9,105.8,MEAC,-1.2,-4.8,17.0,14.0,69.9,67.5,2.39,-9.47,-3.93,-6.38,-10.31,-0.0578947368421052
2009,Wagner,NEC,-10.42,97.6,108.0,66.5,-11.18,95.9,107.1,NEC,-2.0,-3.4,16.0,14.0,67.4,68.3,-0.93,-8.6,-4.45,-5.94,-10.39,-0.0921052631578947
2009,Winthrop,BSth,-10.61,92.0,102.6,61.7,-3.11,102.4,105.5,Big South,-8.9,3.4,11.0,19.0,61.1,66.4,-5.27,-4.54,-12.42,0.96,-11.46,-0.1169590643274853
2009,Quinnipiac,NEC,-10.81,97.2,108.0,64.6,-9.85,98.1,107.9,NEC,-2.7,-2.0,15.0,16.0,66.4,67.4,-0.97,-8.57,-5.81,-3.35,-9.16,
2009,Columbia,Ivy,-10.85,90.9,101.7,64.2,-9.19,97.3,106.5,Ivy,-7.2,2.0,12.0,16.0,60.3,62.1,-1.82,-6.46,-11.08,1.17,-9.92,
2009,UMKC,Sum,-10.9,99.4,110.4,65.5,-0.14,104.0,104.2,Summit,-3.1,-4.6,7.0,24.0,64.8,73.0,-8.23,-1.25,-3.88,-6.23,-10.11,
