Year,Team,Adj OE,Adj DE,Barthag,Wins,Games,eFG,eFG D.,FT Rate,FT Rate D,TOV%,TOV% D,O Reb%,Op OReb%,Raw T,2P %,2P % D.,3P %,3P % D.,Blk %,Blked %,Ast %,Op Ast %,3P Rate,3P Rate D,Adj. T,Avg Hgt.,Eff. Hgt.,Exp.,Talent,FT%,Op. FT%,PPP Off.,PPP Def.,Elite SOS
2012,Sam Houston St.,89.667,99.767,0.227,9.0,28.0,45.6,47.7,41.1,38.0,24.1,21.7,29.0,30.6,63.8,45.9,46.6,29.9,33.1,6.3,9.1,60.5,65.0,32.2,34.3,62.451,75.697,79.177,1.696,0.975,58.9,66.7,0.874,0.966,13.396
2012,Monmouth,97.44,108.434,0.226,12.0,32.0,47.1,55.3,32.5,42.5,20.0,24.7,29.6,37.9,69.6,45.8,54.6,33.3,37.6,4.6,12.6,56.8,62.9,31.4,38.9,67.927,74.539,79.794,1.752,2.67,65.0,67.8,0.954,1.079,15.312
2012,Loyola Chicago,95.5,106.486,0.222,6.0,29.0,45.9,51.0,37.7,32.9,23.8,19.6,32.5,32.1,60.5,45.6,49.8,31.1,35.5,4.1,14.3,60.3,53.9,26.3,34.0,59.272,77.161,79.554,1.34,1.251,69.4,68.9,0.928,1.037,14.489
2012,Pepperdine,94.863,105.834,0.221,9.0,28.0,44.5,48.8,36.6,41.3,21.6,16.0,33.9,29.3,62.9,43.1,47.4,31.9,34.4,8.6,11.3,58.8,56.4,29.4,34.3,60.606,77.682,80.821,1.719,3.237,65.3,69.1,0.938,1.052,15.812
2012,Illinois Chicago,97.812,109.29,0.218,7.0,28.0,45.7,51.8,33.0,43.7,22.6,18.0,34.0,31.4,63.9,43.6,49.7,32.9,37.9,7.7,13.4,52.4,53.1,36.9,29.4,63.989,76.408,79.659,1.579,13.663,67.3,65.3,0.945,1.067,14.277
2012,North Carolina A&T,94.728,106.178,0.212,9.0,29.0,47.4,49.9,36.8,35.9,21.6,22.2,29.3,37.9,70.5,45.3,49.4,33.9,33.7,9.2,12.8,52.5,62.0,36.3,43.3,68.328,75.656,78.995,2.11,4.6,65.5,67.4,0.948,1.039,13.525
2012,William & Mary,97.833,109.985,0.206,5.0,31.0,47.2,51.6,33.3,34.8,20.3,15.2,25.0,31.4,63.3,46.7,51.1,32.0,35.1,5.6,12.9,51.6,52.4,41.2,34.1,62.463,76.676,79.287,1.542,9.724,71.0,69.2,0.944,1.102,16.647
2012,Montana St.,96.743,108.787,0.206,10.0,27.0,46.9,53.6,35.6,39.8,20.4,20.8,31.3,31.4,67.3,44.3,51.1,34.7,38.6,10.3,6.5,52.6,53.1,34.4,35.5,66.226,76.044,79.848,1.786,3.927,69.6,74.6,0.987,1.07,10.309
2012,Mount St. Mary's,93.679,105.467,0.204,8.0,29.0,47.6,49.6,30.0,38.7,25.4,20.6,34.7,34.4,64.4,47.7,49.8,31.7,32.8,9.5,8.1,51.3,58.0,32.9,32.8,62.52,76.227,79.694,1.161,0.553,64.4,69.3,0.924,1.029,12.481
2012,Utah,93.423,105.376,0.2,5.0,30.0,46.0,54.0,33.3,33.7,22.3,17.4,23.3,32.3,62.7,45.7,51.3,31.0,39.5,7.1,10.5,53.0,58.7,35.9,34.0,60.939,76.099,80.073,1.492,15.556,66.4,68.3,0.881,1.116,22.65
2012,Dartmouth,91.444,103.221,0.199,4.0,29.0,44.3,48.7,36.1,38.5,21.5,19.1,27.3,27.8,63.2,41.9,45.2,33.1,37.6,7.0,10.4,48.7,56.0,30.7,32.1,62.475,76.769,79.115,1.253,1.262,70.9,72.9,0.904,1.007,12.09
2012,Army,93.37,105.581,0.196,11.0,29.0,48.9,51.7,37.0,36.6,21.9,22.1,23.9,30.5,69.1,46.2,51.5,35.1,34.6,5.5,9.4,58.9,54.7,41.6,38.4,68.728,74.733,77.87,1.229,0.2,73.1,68.7,0.953,1.011,9.647
2012,Texas Southern,91.438,103.408,0.195,15.0,33.0,46.8,46.7,45.0,34.1,25.4,24.1,33.6,34.4,66.3,45.5,44.9,33.0,33.1,12.5,11.9,48.4,65.2,33.5,38.0,65.155,76.033,79.843,1.777,1.079,63.0,64.1,0.917,0.941,14.873
2012,Southeastern Louisiana,86.917,98.873,0.185,9.0,26.0,43.7,46.4,40.3,39.1,23.5,20.7,31.6,31.0,64.9,43.9,47.0,28.7,29.8,9.0,9.5,50.1,46.3,27.3,27.5,62.831,76.242,78.959,1.884,6.441,58.6,65.2,0.871,0.954,9.513
2012,Idaho St.,97.622,111.098,0.184,8.0,29.0,47.4,55.0,34.1,44.5,21.1,22.5,31.0,34.5,65.4,45.1,52.7,34.5,39.3,6.7,9.1,51.3,50.8,34.2,36.1,64.446,75.967,80.17,2.213,2.876,69.1,72.9,0.969,1.092,12.979
2012,Cal St. Northridge,98.686,112.754,0.178,5.0,26.0,42.7,54.3,36.8,49.0,20.1,21.6,34.6,36.2,68.5,41.3,53.2,30.4,37.3,7.4,10.3,56.3,61.9,33.5,39.7,68.073,74.977,78.608,1.282,7.453,75.3,69.6,0.958,1.104,12.235
2012,Hartford,91.289,105.368,0.161,9.0,31.0,48.6,51.2,30.8,42.9,23.1,23.1,21.7,31.6,65.6,50.5,49.4,31.0,36.5,6.1,10.8,62.1,54.3,46.6,34.2,64.87,75.022,78.908,1.178,6.501,66.7,68.6,0.9,1.008,9.766
2012,Eastern Illinois,96.127,111.125,0.159,10.0,27.0,47.3,51.8,30.8,35.1,20.3,20.1,31.5,34.6,63.6,46.2,50.3,33.7,36.8,6.0,7.4,54.6,56.7,27.0,32.0,63.28,75.845,78.494,1.865,1.004,76.2,69.3,0.989,1.066,9.307
2012,Saint Francis,95.191,110.123,0.158,6.0,29.0,50.6,52.4,34.9,33.8,24.5,21.2,28.0,38.5,64.3,50.6,51.1,33.7,36.6,7.6,8.5,55.7,59.1,28.2,33.0,62.791,76.529,79.141,1.092,2.377,65.3,71.1,0.946,1.082,14.751
2012,Radford,90.92,105.207,0.157,4.0,30.0,43.6,50.4,30.6,51.4,20.7,21.8,31.5,36.0,66.2,42.3,48.3,30.6,37.3,6.9,12.4,48.4,50.1,36.7,27.3,64.425,75.67,78.493,1.274,0.2,64.7,71.6,0.907,1.055,12.634
2012,SIU Edwardsville,95.595,110.747,0.156,8.0,25.0,50.1,50.2,37.5,34.9,22.9,18.6,26.8,34.1,68.1,45.6,51.4,39.7,31.8,5.6,7.9,52.6,57.2,32.4,32.1,67.517,75.255,78.548,1.759,0.2,66.1,73.8,0.954,1.068,8.585
2012,Brown,94.825,110.39,0.148,7.0,30.0,47.1,52.2,28.3,27.7,19.1,17.7,24.7,30.6,65.0,42.9,49.0,35.9,39.2,6.3,9.2,59.9,55.0,38.8,32.8,64.101,76.886,79.536,1.551,3.464,62.0,69.4,0.933,1.07,12.146
2012,Howard,90.936,106.204,0.144,9.0,30.0,42.4,49.9,46.1,53.3,25.0,20.9,34.9,33.2,67.2,40.4,49.8,31.9,33.4,8.7,11.2,45.8,57.3,27.5,33.5,65.43,76.666,80.007,0.976,1.919,67.4,70.1,0.888,1.042,16.825
2012,Colgate,98.427,115.11,0.142,8.0,30.0,49.5,52.0,35.5,36.6,22.1,15.1,26.0,29.3,65.7,45.4,49.4,38.4,37.9,6.1,8.1,55.0,49.7,33.6,34.5,65.326,76.457,79.604,2.0,9.39,68.9,71.2,0.953,1.112,13.727
2012,Kennesaw St.,97.408,114.14,0.139,2.0,30.0,47.5,57.0,31.5,34.4,21.2,19.3,28.9,37.3,64.3,45.9,57.4,33.5,37.5,5.0,10.1,53.7,61.6,36.5,34.9,62.356,76.063,79.086,1.776,0.2,62.4,68.9,0.939,1.16,19.85
2012,Canisius,96.256,112.828,0.139,5.0,30.0,46.2,51.7,29.1,35.0,21.6,18.4,33.9,36.5,67.6,44.6,51.7,32.9,34.5,6.8,9.7,46.4,65.8,33.5,36.8,65.491,75.945,79.159,1.272,0.2,72.8,72.1,0.962,1.111,12.631
2012,UT Rio Grande Valley,93.339,109.56,0.137,7.0,28.0,47.5,50.8,34.2,33.4,23.1,19.9,24.7,35.5,66.5,43.0,50.7,36.1,34.1,4.6,10.6,60.4,51.3,39.9,29.6,63.504,75.519,77.904,2.169,7.929,70.5,71.3,0.917,1.056,13.141
2012,Saint Peter's,89.768,105.469,0.135,5.0,31.0,45.3,50.5,29.0,45.5,23.8,22.7,30.1,37.4,65.7,44.4,48.4,31.5,36.5,10.4,10.0,58.4,57.7,29.7,33.6,63.378,74.677,77.598,1.509,6.38,64.8,71.7,0.883,1.049,13.912
2012,Northern Illinois,91.457,108.207,0.126,4.0,30.0,42.3,52.4,31.8,45.4,25.4,18.8,35.1,30.1,62.9,39.6,49.2,31.3,38.1,8.2,9.8,51.1,58.5,36.5,40.7,62.269,76.361,78.78,0.805,15.089,67.5,72.3,0.871,1.086,12.406
2012,Houston Christian,93.092,110.243,0.125,7.0,27.0,45.1,53.6,39.4,46.3,21.6,21.9,31.6,36.2,73.3,43.8,52.7,32.3,37.1,3.8,9.7,48.0,54.3,26.5,29.9,70.812,75.048,79.943,1.439,4.449,67.8,68.2,0.941,1.076,11.117
2012,Louisiana Monroe,95.642,113.569,0.122,3.0,28.0,46.7,52.9,29.0,38.0,20.3,16.6,26.9,31.4,64.4,43.1,50.2,36.0,38.2,6.6,11.8,51.7,61.9,32.8,38.5,63.331,75.707,78.916,1.623,1.217,65.1,69.8,0.929,1.108,15.816
2012,Texas A&M Corpus Chris,89.299,106.04,0.122,6.0,30.0,44.0,49.0,37.9,43.7,22.8,20.1,29.7,33.1,66.0,43.3,47.4,30.6,34.9,10.1,10.3,55.3,52.7,29.1,31.4,64.998,75.88,79.757,1.19,0.2,60.0,66.2,0.879,1.017,12.098
2012,Florida A&M,92.828,110.278,0.121,8.0,31.0,44.5,50.3,27.8,42.4,22.5,21.0,35.8,38.5,69.4,42.7,49.3,32.6,35.2,10.4,11.0,42.1,51.7,28.4,30.0,68.353,75.623,78.896,1.846,0.292,62.5,66.8,0.922,1.055,9.87
2012,The Citadel,92.171,109.557,0.121,4.0,28.0,47.8,53.7,33.3,30.6,22.1,18.3,28.4,32.2,65.6,47.2,55.7,32.7,33.5,4.4,10.9,56.7,47.6,30.1,35.8,63.743,75.561,79.181,0.999,5.691,65.1,67.0,0.931,1.093,10.947
2012,Southern,89.544,106.793,0.117,14.0,28.0,45.4,43.9,37.7,41.8,21.1,19.4,23.4,36.2,65.7,44.5,41.7,31.7,32.9,8.5,8.4,50.5,42.0,29.5,28.9,64.131,75.405,78.971,1.807,0.2,68.6,64.3,0.898,0.971,6.927
2012,UC Davis,93.63,112.171,0.111,4.0,30.0,48.4,52.2,31.7,37.0,23.4,16.8,26.7,36.1,66.3,43.2,51.4,37.4,35.9,6.0,11.7,56.6,61.8,40.4,32.7,65.188,76.768,79.849,1.303,25.122,67.4,67.6,0.925,1.12,12.978
2012,Nicholls St.,98.972,119.242,0.105,8.0,28.0,48.0,54.8,36.5,41.2,22.2,18.2,26.9,37.5,68.4,49.1,52.8,30.8,39.2,4.9,14.2,52.3,54.5,39.0,33.6,65.725,75.446,77.617,0.659,0.2,67.1,67.9,0.939,1.152,13.559
2012,Central Arkansas,92.132,111.027,0.105,6.0,26.0,45.5,54.6,30.8,44.0,20.3,21.2,32.1,37.3,73.5,45.1,55.7,31.1,34.4,6.7,9.4,53.9,60.7,26.8,27.3,71.884,76.477,79.457,1.7,1.591,56.2,63.4,0.926,1.093,11.97
2012,Navy,90.539,109.518,0.101,2.0,28.0,45.3,54.5,33.5,41.3,23.3,22.0,30.9,30.7,61.6,47.4,53.4,27.9,37.5,5.9,9.4,55.5,58.1,38.6,36.7,60.259,75.303,78.164,1.274,1.101,68.3,72.7,0.91,1.068,12.377
2012,Alabama St.,87.272,105.594,0.101,10.0,29.0,42.7,48.1,34.1,41.7,22.6,23.6,32.6,33.1,64.9,41.4,49.8,30.1,29.4,8.4,12.0,54.4,58.2,36.3,29.6,63.674,75.507,77.282,2.267,0.2,57.5,65.4,0.872,0.96,11.403
2012,Nebraska Omaha,96.382,116.813,0.099,1.0,16.0,47.9,55.6,28.2,30.4,18.3,16.2,23.4,35.4,71.7,48.7,51.1,31.1,43.1,4.5,8.7,58.0,62.0,36.6,33.2,70.672,75.916,79.223,1.463,0.2,68.1,70.7,0.954,1.173,16.367
2012,Arkansas Pine Bluff,92.835,112.515,0.099,11.0,33.0,45.5,50.7,42.1,42.3,22.4,21.5,31.5,35.2,66.3,45.8,47.9,30.0,37.3,11.3,9.2,52.1,54.9,28.4,34.5,65.195,75.688,78.945,2.102,0.2,63.7,63.4,0.917,1.044,11.449
2012,Prairie View A&M,84.971,103.518,0.094,11.0,29.0,42.7,47.8,33.8,42.8,23.0,22.4,33.6,30.5,70.8,41.1,47.5,31.3,32.2,8.3,8.4,45.1,55.5,28.3,32.3,69.412,77.163,80.152,1.501,5.524,54.2,67.4,0.863,0.956,10.824
2012,Alcorn St.,89.051,108.495,0.094,7.0,28.0,44.5,48.1,37.5,44.6,23.3,21.8,26.8,39.1,68.5,44.5,47.4,29.7,33.1,8.5,11.4,43.7,50.8,25.8,29.2,67.171,76.078,78.99,1.431,3.088,69.0,65.2,0.876,1.007,8.149
2012,Chicago St.,88.929,108.448,0.093,3.0,28.0,43.9,52.7,30.3,41.1,23.8,19.8,29.7,33.2,71.6,43.8,51.0,29.3,36.9,9.0,8.0,46.1,65.8,30.3,38.5,69.671,75.827,79.488,2.026,5.498,64.9,71.2,0.863,1.088,16.741
2012,Tennessee Martin,94.426,115.449,0.09,2.0,29.0,44.1,55.5,34.7,40.3,23.3,19.8,33.3,36.0,66.2,44.8,56.1,28.2,36.0,5.9,11.2,57.2,57.3,26.1,26.7,65.231,76.526,79.174,1.373,0.2,71.1,69.5,0.917,1.125,14.714
2012,Maryland Eastern Shore,86.242,106.187,0.084,6.0,29.0,42.0,49.5,31.5,42.3,25.8,19.4,35.7,32.9,67.6,42.6,50.2,27.2,32.1,8.1,10.3,48.3,58.5,32.9,35.5,66.975,77.834,79.942,1.782,1.058,63.9,68.4,0.856,1.033,12.542
2012,Towson,88.336,108.806,0.083,1.0,32.0,40.1,51.1,40.9,36.4,28.6,16.8,38.5,34.7,63.3,40.0,48.4,27.0,36.9,12.4,10.0,45.0,60.3,25.3,37.7,61.788,77.97,80.221,0.781,6.447,58.6,69.1,0.813,1.102,21.326
2012,Fairleigh Dickinson,87.694,108.775,0.077,3.0,29.0,44.7,49.7,32.7,38.5,22.2,18.8,29.5,34.0,68.2,45.7,46.7,27.7,37.0,10.1,5.9,49.2,56.3,24.7,33.8,66.562,76.72,79.573,2.162,23.565,66.0,73.1,0.89,1.065,11.609
2012,UMBC,91.701,113.764,0.077,4.0,30.0,43.5,53.0,32.2,46.0,21.0,18.7,31.7,33.3,68.9,43.0,52.9,29.7,35.5,4.9,10.1,45.0,56.8,29.2,34.5,68.256,76.132,78.956,1.275,0.2,66.1,69.8,0.907,1.105,10.229
2012,Alabama A&M,90.09,112.625,0.071,5.0,26.0,45.1,49.2,35.5,52.9,23.9,20.6,30.4,33.6,67.6,44.1,48.0,31.6,35.1,10.3,11.3,48.9,45.9,30.9,25.4,66.844,74.903,79.249,1.561,2.167,65.2,65.9,0.896,1.022,8.917
2012,Longwood,97.534,122.14,0.07,6.0,27.0,48.3,57.8,25.5,31.5,17.7,16.1,25.3,32.2,72.0,47.2,55.6,33.2,40.7,5.4,8.7,56.6,59.5,40.5,39.2,69.576,76.102,78.694,2.214,0.2,69.0,64.7,0.976,1.176,13.765
2012,Northern Arizona,90.105,112.858,0.07,3.0,27.0,44.2,56.9,30.4,31.9,22.7,20.9,31.5,33.9,66.1,42.8,54.6,31.7,41.0,5.8,10.2,60.6,59.1,29.6,32.5,64.464,74.742,77.726,1.448,3.243,68.7,65.0,0.904,1.103,10.547
2012,Jackson St.,87.529,109.658,0.07,6.0,30.0,41.8,49.8,33.0,41.7,23.8,20.8,33.6,36.0,63.0,39.6,49.1,32.2,34.3,8.6,10.5,41.2,54.7,24.9,30.8,61.389,75.702,79.475,1.064,0.403,68.5,63.0,0.866,1.03,16.554
2012,South Carolina St.,92.467,116.201,0.067,3.0,29.0,43.1,53.8,34.8,36.1,22.4,17.8,35.6,36.4,69.7,43.4,51.6,28.2,39.3,9.9,9.4,45.6,54.7,27.6,30.6,68.733,75.733,79.687,2.195,4.127,64.9,62.9,0.913,1.122,12.468
2012,Binghamton,86.776,112.779,0.047,2.0,31.0,43.9,53.5,34.1,37.7,22.8,19.5,26.8,30.7,65.1,43.3,52.6,30.2,36.8,6.2,6.7,55.2,50.6,27.7,34.5,64.471,76.911,80.063,0.947,3.831,69.9,69.7,0.869,1.082,9.229
2012,Grambling St.,83.97,116.86,0.022,4.0,28.0,39.8,49.9,35.7,31.2,24.5,17.4,27.8,36.3,66.5,39.3,50.5,27.5,32.3,9.0,10.3,47.2,54.2,28.8,29.4,64.495,76.484,80.676,1.34,8.58,68.7,68.2,0.809,1.069,8.912
2013,Louisville,117.042,86.029,0.972,35.0,40.0,50.6,44.8,40.0,34.9,18.3,27.0,38.2,33.3,66.5,50.8,43.4,33.3,31.8,12.1,8.1,55.7,49.7,30.0,33.3,65.798,76.634,80.232,1.726,70.481,70.9,65.8,1.103,0.871,33.658
2013,Florida,116.885,87.133,0.967,29.0,37.0,55.2,43.3,31.0,29.9,17.8,22.5,34.2,28.4,62.9,54.3,41.8,37.8,31.0,9.4,7.9,56.3,50.9,39.5,32.8,61.45,77.119,80.5,2.172,74.049,67.7,65.1,1.135,0.864,26.05
2013,Indiana,121.987,91.186,0.966,29.0,36.0,54.7,44.0,45.8,27.0,19.3,20.9,39.0,31.4,67.2,52.0,43.2,40.3,30.4,9.3,11.2,54.2,43.3,32.3,32.8,66.428,77.484,81.636,1.679,80.895,74.3,70.7,1.163,0.919,33.099
2013,Gonzaga,120.086,91.629,0.957,31.0,34.0,54.9,44.9,40.8,29.9,17.2,20.8,37.8,29.8,64.9,55.0,42.1,36.5,32.9,8.0,8.6,54.7,47.7,31.5,38.8,63.787,77.484,81.973,1.767,33.185,71.0,67.9,1.174,0.923,22.803
2013,Syracuse,113.842,88.45,0.948,30.0,40.0,49.0,42.6,36.8,35.4,18.9,23.6,38.8,34.5,65.2,48.5,42.6,33.4,28.4,19.1,8.0,55.9,67.8,30.4,40.3,64.016,79.061,80.77,1.746,74.073,67.5,67.3,1.073,0.894,33.665
2013,Michigan,122.572,95.258,0.948,30.0,38.0,54.6,48.0,28.4,22.7,14.6,18.7,32.5,29.4,64.0,53.4,47.6,37.9,32.6,7.3,8.3,51.8,52.8,34.2,33.6,63.456,77.272,79.704,0.784,74.354,70.3,68.5,1.154,0.98,37.049
2013,Kansas,112.757,87.631,0.948,31.0,37.0,53.3,41.5,39.5,32.0,20.3,18.4,33.8,29.3,67.8,52.9,39.3,36.4,30.3,17.6,7.4,58.4,50.6,29.0,35.6,66.347,78.243,81.397,1.865,78.41,73.7,68.7,1.091,0.899,28.991
2013,Duke,119.535,92.995,0.947,30.0,36.0,53.9,45.5,39.2,32.7,15.6,20.4,28.8,32.3,68.2,50.8,46.2,39.9,29.0,9.0,8.1,53.6,40.0,33.3,26.9,66.448,76.897,81.431,1.785,84.2,73.9,72.4,1.131,0.957,32.23
2013,Ohio St.,114.72,90.889,0.936,29.0,37.0,50.6,45.4,35.5,29.5,16.2,20.7,31.8,28.2,64.3,49.4,43.6,35.6,32.4,12.9,7.4,53.2,48.1,31.0,36.2,63.922,77.557,80.242,1.639,82.682,70.8,71.6,1.089,0.921,35.291
2013,Wisconsin,108.202,85.88,0.934,23.0,35.0,48.6,43.0,29.7,25.7,15.7,18.0,32.6,26.9,61.4,48.0,42.8,33.0,28.9,10.8,7.3,56.5,40.3,40.0,24.9,60.59,76.855,80.263,1.822,59.918,63.4,68.9,1.043,0.898,37.069
2013,Michigan St.,112.384,89.278,0.934,26.0,35.0,50.6,44.5,36.6,32.4,20.8,19.2,36.1,27.6,64.1,50.4,44.3,34.1,30.1,11.1,8.9,53.4,51.0,27.2,34.3,63.057,77.449,80.81,1.306,87.215,70.8,67.0,1.05,0.924,37.672
2013,Georgetown,108.662,86.532,0.932,25.0,32.0,51.1,43.0,36.8,35.3,20.1,22.4,30.4,31.0,62.5,50.2,41.4,35.3,30.7,11.3,9.6,64.3,56.7,32.9,34.0,61.131,78.009,80.348,1.213,83.628,67.9,66.7,1.02,0.89,31.309
2013,Arizona,115.655,93.745,0.918,27.0,35.0,52.5,46.6,37.4,32.9,19.5,19.8,35.0,26.7,66.8,50.6,43.4,37.1,35.8,10.2,9.3,54.1,49.2,37.5,30.9,65.47,78.072,81.44,1.621,89.719,74.9,71.1,1.095,0.949,27.424
2013,VCU,115.01,93.423,0.916,27.0,36.0,51.3,49.9,29.8,40.3,16.9,28.5,36.6,34.7,68.6,50.5,50.1,35.1,32.9,8.9,8.7,51.6,51.0,35.7,32.9,66.786,76.743,79.546,1.728,39.731,70.1,68.3,1.114,0.935,24.201
2013,Pittsburgh,114.056,92.681,0.916,24.0,33.0,51.7,44.6,37.5,36.4,18.1,22.0,40.4,30.0,60.4,51.5,44.0,34.9,30.4,12.7,9.4,64.2,53.4,26.3,35.4,58.937,77.616,81.133,1.684,83.195,66.8,72.3,1.132,0.916,27.804
2013,Miami FL,113.595,92.425,0.915,29.0,36.0,51.9,45.7,34.6,28.3,16.7,18.4,31.3,28.4,64.0,50.6,44.0,36.2,32.6,12.3,8.3,45.6,48.9,35.6,34.9,61.672,78.055,82.081,2.369,61.939,68.4,64.9,1.086,0.944,28.273
2013,Saint Louis,109.166,88.872,0.914,28.0,35.0,50.4,45.5,44.0,35.0,17.6,23.6,27.9,29.1,64.7,50.0,44.1,34.0,33.1,8.3,10.4,56.1,54.0,34.1,26.6,63.316,76.625,80.725,2.237,16.692,70.4,65.4,1.048,0.893,22.321
2013,Creighton,117.651,96.433,0.908,28.0,36.0,58.2,45.9,34.2,26.1,18.9,16.1,28.8,27.2,65.0,55.7,45.5,41.4,31.2,6.6,7.8,64.6,51.1,39.4,33.2,63.882,76.553,79.911,1.914,38.512,75.9,68.1,1.145,0.972,24.43
2013,Wichita St.,111.868,92.427,0.9,30.0,39.0,50.0,45.3,36.5,38.3,19.4,20.0,38.0,26.5,64.9,49.6,43.6,33.9,32.2,13.8,8.3,55.6,51.4,35.3,36.6,63.688,76.494,80.747,1.983,6.608,69.9,71.4,1.075,0.943,27.151
2013,Minnesota,113.668,94.054,0.898,21.0,34.0,49.3,45.6,41.6,36.7,21.6,20.2,43.6,33.2,63.5,48.8,42.8,33.7,33.9,15.8,9.1,61.7,56.3,29.7,34.7,62.793,77.26,80.294,1.964,46.837,68.5,69.4,1.079,0.976,36.126
2013,Marquette,114.014,94.687,0.894,26.0,35.0,49.6,46.2,40.9,31.7,20.9,19.5,38.4,33.1,63.4,51.6,44.9,29.6,32.3,10.0,9.7,57.4,59.7,26.9,35.9,63.267,77.031,79.815,1.991,71.951,73.0,68.2,1.059,0.974,33.326
2013,Oklahoma St.,108.837,90.408,0.894,24.0,33.0,48.8,44.5,40.5,35.1,18.2,21.7,31.3,30.8,67.4,49.5,42.4,31.6,32.4,12.8,7.3,48.9,46.4,31.3,34.3,65.974,77.03,80.342,1.02,72.871,74.6,68.7,1.048,0.919,26.925
2013,Iowa,110.155,91.995,0.888,24.0,37.0,46.4,44.0,40.8,31.2,18.6,19.7,36.6,30.8,66.5,47.1,43.7,29.9,29.7,12.5,10.7,62.9,52.8,30.5,33.4,66.328,78.087,80.986,1.243,58.227,73.2,70.2,1.041,0.932,30.118
2013,Saint Mary's,115.252,96.359,0.887,27.0,34.0,53.7,47.1,37.0,36.9,18.3,17.9,36.9,25.0,64.3,52.3,44.0,37.3,36.7,7.6,7.9,55.1,48.8,37.5,28.7,63.461,77.076,79.935,2.03,20.444,73.0,72.2,1.147,0.974,21.135
2013,North Carolina,112.732,94.546,0.883,24.0,35.0,49.3,48.0,28.2,27.1,17.2,21.5,34.6,31.6,71.6,46.3,46.3,37.2,34.4,7.9,8.6,60.2,47.4,30.9,32.4,70.018,77.731,80.643,1.252,89.557,67.7,70.2,1.055,0.964,30.485
2013,Kansas St.,114.344,95.934,0.883,26.0,34.0,49.1,47.5,31.7,36.8,18.2,22.2,38.5,33.8,63.5,46.8,46.5,35.8,33.3,10.3,9.0,64.4,51.6,32.9,29.1,61.651,76.236,79.713,1.938,59.851,68.5,68.7,1.078,0.967,29.912
2013,Missouri,114.562,96.634,0.876,23.0,34.0,51.2,46.1,35.0,29.7,18.9,17.6,38.7,28.6,68.2,51.4,44.1,33.9,33.2,9.1,8.3,51.2,46.3,31.5,34.9,66.295,77.549,80.874,1.964,60.673,74.4,68.6,1.107,0.97,26.576
2013,Iowa St.,118.254,99.79,0.876,23.0,35.0,53.8,48.0,33.0,32.7,18.5,18.6,34.2,28.5,70.1,51.9,48.8,37.4,31.1,7.0,8.5,58.2,53.8,43.8,33.3,68.224,76.7,79.461,2.282,48.784,73.1,72.3,1.118,1.0,28.879
2013,Virginia,108.52,91.781,0.873,23.0,35.0,51.6,44.1,31.6,31.8,18.2,20.9,28.3,27.9,61.3,48.9,42.7,38.5,31.2,13.3,8.9,60.0,47.0,30.9,34.1,59.336,77.704,80.285,1.193,67.078,70.6,70.0,1.044,0.903,21.622
2013,UNLV,105.866,89.804,0.869,24.0,34.0,48.9,44.1,36.7,29.6,20.2,18.5,33.3,27.1,69.0,48.9,42.6,32.6,31.6,14.6,6.6,64.1,50.6,34.7,31.7,67.951,77.843,80.42,1.466,72.603,70.4,69.1,1.023,0.919,24.315
2013,Colorado St.,117.779,99.912,0.869,24.0,33.0,49.2,48.6,44.1,36.4,17.2,16.5,41.4,23.2,64.1,48.4,47.1,34.1,34.1,5.8,8.1,50.4,44.3,27.3,37.0,63.45,76.985,79.486,2.496,33.913,71.1,69.6,1.12,1.0,25.834
2013,San Diego St.,107.132,90.935,0.868,21.0,32.0,48.5,44.7,35.3,28.9,18.1,18.2,31.8,27.9,66.4,48.3,43.3,32.7,31.8,11.5,8.2,50.3,56.8,32.4,32.4,65.481,77.537,79.863,1.862,33.671,69.1,68.0,1.026,0.924,26.061
2013,Notre Dame,114.109,96.932,0.867,25.0,35.0,52.2,46.8,32.0,24.6,17.6,16.0,34.0,29.5,62.0,50.6,45.9,37.0,32.5,9.3,9.3,65.8,60.7,32.0,29.2,60.307,78.265,81.174,1.938,75.953,70.9,69.0,1.098,0.995,29.914
2013,Illinois,110.835,94.246,0.866,21.0,34.0,47.5,48.7,31.0,36.0,17.6,21.7,33.6,33.0,65.3,47.4,47.4,31.7,34.1,11.2,9.3,42.9,53.4,41.5,35.7,64.744,77.485,80.598,2.178,73.254,72.5,71.3,1.038,0.989,36.905
2013,Oregon,105.943,90.091,0.866,28.0,37.0,49.3,46.4,38.4,33.3,21.4,22.0,35.8,27.2,68.9,49.1,44.9,33.3,33.4,10.2,7.1,51.3,47.5,27.3,29.8,67.844,77.391,80.413,1.899,45.898,70.5,67.6,1.024,0.908,26.351
2013,Memphis,107.541,91.501,0.865,31.0,36.0,52.4,45.5,37.2,34.9,20.7,22.1,35.6,31.1,69.6,51.1,43.8,37.2,33.0,16.3,8.1,62.0,50.1,28.6,30.4,67.947,76.903,79.827,1.761,72.385,66.0,67.7,1.063,0.927,20.409
2013,Cincinnati,105.544,89.86,0.864,22.0,34.0,46.2,43.3,35.5,32.7,19.4,20.3,38.7,29.8,65.0,45.5,42.3,31.6,30.4,16.1,8.8,52.5,53.8,37.1,30.4,64.151,77.15,80.796,2.206,45.606,64.7,66.5,1.014,0.899,30.224
