Year,Team,Conf_x,AdjEM,AdjO,AdjD,AdjT,SOSEM,SOSO,SOSD,BPI(O),BPI(D),Conf_y,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Adj OE,Adj DE,Barthag,Wins,Games,eFG,eFG D.,FT Rate,FT Rate D,TOV%,TOV% D,O Reb%,Op OReb%,Raw T,2P %,2P % D.,3P %,3P % D.,Blk %,Blked %,Ast %,Op Ast %,3P Rate,3P Rate D,Adj. T,Avg Hgt.,Eff. Hgt.,Exp.,Talent,FT%,Op. FT%,PPP Off.,PPP Def.,Elite SOS,PASE
2010,UNC Wilmington,CAA,-4.02,98.6,102.6,67.8,+2.65,104.4,101.7,-1.0,-1.4,CAA,9.0,22.0,66.2,71.5,-5.29,0.94,-1.91,-2.44,-4.35,98.193,104.008,0.34,9.0,31.0,47.4,47.3,35.6,41.7,23.0,18.2,34.1,36.1,68.9,45.9,48.0,33.4,30.3,11.1,11.9,54.4,45.4,35.6,25.0,67.88,76.316,79.878,1.819,1.028,64.5,66.6,0.961,1.037,18.274,-0.2216117216117215
2010,Maine,AE,-4.07,94.2,98.3,64.5,-6.05,99.2,105.2,-5.0,3.3,Am. East,19.0,11.0,64.4,62.1,2.23,-6.26,-8.54,2.01,-6.53,93.631,99.305,0.337,18.0,29.0,45.7,45.7,40.6,29.9,22.2,21.2,31.3,31.9,65.4,43.0,44.4,33.6,32.0,9.1,11.6,60.4,58.4,36.5,36.8,64.439,76.965,79.307,1.562,0.588,68.8,68.7,0.944,0.948,11.713,
2010,Loyola MD,MAAC,-4.12,99.5,103.6,65.2,-2.77,99.5,102.2,-2.2,0.7,MAAC,13.0,17.0,65.0,66.1,-1.13,-4.09,-4.39,-0.83,-5.23,100.115,104.375,0.382,13.0,30.0,47.2,44.4,39.2,45.8,22.5,19.7,34.7,35.6,66.3,44.6,42.2,35.7,33.4,11.2,10.2,51.0,51.0,28.7,28.0,64.961,76.351,80.575,1.568,13.446,69.9,71.1,0.977,0.994,13.297,-0.1025641025641025
2010,James Madison,CAA,-4.25,101.1,105.4,66.8,-1.14,101.9,103.0,-1.0,-1.5,CAA,13.0,20.0,67.0,69.9,-2.94,-1.52,-2.45,-2.51,-4.96,100.598,105.494,0.367,13.0,33.0,49.2,47.4,34.7,31.1,21.3,17.8,31.7,35.1,67.8,50.4,46.0,31.2,33.8,10.1,7.0,58.0,54.8,33.4,29.9,66.616,77.448,80.302,1.441,16.32,68.3,69.5,0.988,1.031,16.983,0.4166666666666667
2010,Loyola Chicago,Horz,-4.29,101.8,106.1,62.9,+1.26,104.0,102.7,-3.9,0.8,Horizon,14.0,16.0,64.8,67.2,-2.4,0.56,-4.55,-0.3,-4.85,102.033,105.897,0.395,12.0,28.0,48.3,50.1,36.5,31.4,21.7,17.6,34.4,33.0,64.3,44.5,48.4,37.1,35.5,8.7,9.0,58.8,57.2,33.6,34.9,63.087,76.559,79.08,1.785,3.999,68.0,71.1,0.996,1.067,18.759,1.1426282051282053
2010,Louisiana,SB,-4.31,99.4,103.7,65.8,-4.79,101.0,105.8,-2.5,-0.7,Sun Belt,13.0,17.0,68.1,67.5,0.6,-4.74,-3.28,-1.46,-4.74,99.314,104.29,0.363,12.0,28.0,50.2,48.4,32.2,47.4,19.2,21.7,30.2,35.5,66.5,50.8,46.6,32.7,34.8,12.6,5.4,47.6,48.2,31.2,30.5,65.533,76.999,80.294,2.259,17.511,66.7,69.1,1.015,1.015,11.386,-0.1139601139601139
2010,Radford,BSth,-5.01,95.5,100.5,67.9,-8.90,97.7,106.6,-0.4,-0.7,Big South,19.0,12.0,71.5,68.6,2.9,-6.9,-3.58,-2.85,-6.42,95.005,100.325,0.348,17.0,29.0,47.4,45.3,40.2,29.5,21.1,17.1,35.7,28.7,70.8,48.2,43.3,30.0,32.7,9.0,8.5,61.8,55.9,24.6,34.4,67.819,77.068,81.293,2.046,0.487,58.4,66.7,0.975,0.958,12.455,0.3205128205128205
2010,South Dakota St.,Sum,-5.15,105.5,110.6,66.9,-4.98,100.3,105.2,3.5,-5.5,Summit,14.0,16.0,74.2,73.2,1.0,-5.05,1.59,-7.64,-6.05,105.503,109.486,0.395,12.0,28.0,47.9,52.2,43.8,36.8,17.5,18.9,32.6,31.4,68.4,44.7,50.1,36.3,38.5,5.7,10.5,48.2,46.8,33.6,27.9,66.884,75.85,78.192,1.865,0.2,74.2,70.1,1.057,1.072,13.122,-0.3256410256410256
2010,Evansville,MVC,-5.31,97.8,103.1,65.4,+2.54,104.8,102.3,-3.2,-0.6,MVC,9.0,21.0,64.8,68.9,-4.13,1.82,-3.71,-0.9,-4.61,99.17,102.46,0.407,8.0,29.0,47.1,50.3,41.9,43.5,21.6,19.6,28.7,29.0,65.5,45.4,49.2,34.8,34.8,4.7,11.6,63.7,55.0,25.6,36.6,65.197,76.38,79.625,0.875,12.101,73.0,72.4,0.962,1.04,20.037,-0.2772435897435897
2010,Northern Arizona,BSky,-5.42,99.1,104.5,66.2,-0.57,103.5,104.0,-0.5,-3.2,Big Sky,14.0,14.0,70.2,71.5,-1.36,-2.35,-2.66,-4.88,-7.54,98.615,105.172,0.323,12.0,26.0,51.3,51.4,39.5,39.3,22.5,18.1,27.0,30.3,66.7,50.6,51.4,35.1,34.2,8.7,8.0,62.6,52.0,30.5,31.8,66.238,75.944,79.59,1.609,2.853,67.5,68.2,0.979,1.059,14.077,-0.1025641025641025
2010,Ball St.,MAC,-5.45,94.6,100.1,62.0,-2.85,100.8,103.6,-7.5,4.1,MAC,15.0,15.0,60.6,62.4,-1.77,-1.48,-8.18,3.33,-4.85,94.298,99.559,0.349,14.0,29.0,45.0,45.4,46.6,32.1,22.7,18.1,31.5,31.7,62.8,42.3,45.0,36.7,30.8,8.6,8.5,53.3,58.7,20.9,34.7,61.511,75.743,78.353,1.299,1.023,69.0,68.9,0.937,0.973,15.741,0.0886752136752136
2010,Cal St. Northridge,BW,-5.57,97.8,103.4,70.7,-1.54,102.3,103.8,1.8,-5.5,Big West,11.0,21.0,71.3,75.4,-4.06,-1.06,1.66,-7.47,-5.81,96.856,103.874,0.309,11.0,32.0,46.3,48.9,52.2,48.0,23.9,22.2,35.9,34.9,72.6,46.2,47.1,31.2,34.5,8.8,8.5,47.7,61.8,27.9,38.1,70.538,76.101,79.033,2.441,3.783,66.9,71.8,0.97,1.026,14.432,-0.173076923076923
2010,Tulane,CUSA,-5.58,95.1,100.7,65.4,+1.61,103.5,101.9,-4.5,1.4,CUSA,8.0,22.0,62.1,66.8,-4.7,1.5,-5.23,2.03,-3.2,95.748,100.054,0.376,8.0,30.0,44.9,49.9,38.2,44.5,20.8,23.3,29.6,36.0,65.9,43.1,51.1,32.4,31.2,7.6,11.9,51.6,53.0,32.3,28.0,64.807,76.204,78.483,1.839,26.591,69.3,69.5,0.939,1.01,18.493,0.3931623931623931
2010,Winthrop,BSth,-5.63,90.7,96.3,64.0,-7.35,98.6,106.0,-8.6,5.8,Big South,19.0,14.0,61.9,61.4,0.52,-7.31,-11.56,2.88,-8.68,90.948,97.043,0.322,17.0,31.0,41.6,45.7,35.3,39.4,18.0,22.6,34.0,29.8,66.4,42.6,46.1,25.8,30.0,11.2,8.6,47.3,57.1,26.0,35.3,63.741,76.909,80.103,1.541,12.3,63.7,67.2,0.925,0.924,11.098,-0.116096866096866
2010,UC Davis,BW,-5.77,101.0,106.7,66.4,-2.74,100.3,103.0,-1.4,-3.1,Big West,14.0,18.0,69.5,70.7,-1.16,-3.01,-2.47,-3.76,-6.23,100.263,106.361,0.336,12.0,30.0,50.1,53.1,43.0,45.0,21.6,21.6,26.3,30.8,68.9,48.3,53.1,35.7,35.4,7.2,8.2,58.6,56.6,34.6,32.7,66.695,78.589,80.551,1.382,14.627,71.2,66.2,0.987,1.036,11.271,0.9871794871794872
2010,Youngstown St.,Horz,-6.20,99.4,105.6,67.1,+1.68,103.5,101.9,-1.5,-1.4,Horizon,8.0,22.0,66.7,69.7,-3.0,0.4,-2.31,-4.1,-6.41,99.356,105.558,0.333,6.0,28.0,46.2,52.7,40.7,49.6,20.2,21.3,31.1,31.9,67.4,45.6,50.7,31.7,38.2,10.2,8.8,55.0,59.0,28.7,30.7,66.906,76.831,79.498,2.339,5.338,68.6,70.9,0.967,1.057,19.444,
2010,Hampton,MEAC,-6.21,94.1,100.4,66.7,-9.65,97.3,106.9,-5.1,1.4,MEAC,14.0,18.0,65.7,64.1,1.63,-8.36,-6.72,-0.03,-6.75,95.055,100.485,0.346,14.0,32.0,47.2,46.0,42.2,39.3,22.8,23.7,33.5,36.7,68.0,48.4,46.0,29.9,30.7,10.6,7.0,53.1,50.2,32.1,31.5,66.208,76.897,80.19,1.848,22.477,67.8,63.0,0.967,0.943,7.725,0.3512820512820513
2010,Texas St.,Slnd,-6.32,98.5,104.8,74.9,-3.53,100.8,104.3,4.1,-8.7,Sun Belt,15.0,16.0,77.2,77.8,-0.68,-3.3,5.87,-13.25,-7.38,99.196,103.832,0.372,11.0,27.0,46.6,51.8,46.7,55.3,23.5,22.5,36.2,32.7,75.8,45.5,48.8,32.5,39.1,7.4,9.3,55.9,57.5,33.6,30.2,74.633,76.554,79.176,1.955,6.633,67.4,67.1,0.979,1.029,13.589,-0.0576923076923076
2010,UC Riverside,BW,-6.38,98.2,104.5,60.9,-2.46,101.1,103.6,-6.4,3.3,Big West,12.0,17.0,63.2,64.1,-0.9,-2.61,-9.31,2.32,-6.99,97.89,104.854,0.312,10.0,27.0,46.1,49.2,38.3,41.4,20.8,18.5,35.2,28.4,62.5,43.0,45.6,36.0,36.7,7.3,8.7,54.9,58.2,27.9,38.9,61.059,76.888,79.864,2.196,14.976,63.9,65.4,0.971,1.014,13.86,
2010,Arkansas Pine Bluff,SWAC,-6.44,93.1,99.5,65.1,-7.62,96.4,104.0,-4.9,1.6,SWAC,18.0,16.0,63.7,64.3,-0.62,-7.68,-7.86,-0.43,-8.29,91.834,98.218,0.316,17.0,33.0,44.8,45.8,47.9,54.6,24.4,20.4,35.4,27.3,67.5,44.7,44.5,30.0,32.4,10.2,11.4,57.4,56.2,26.3,30.9,65.36,75.902,79.056,2.365,0.2,66.7,66.1,0.931,0.943,20.335,0.9871794871794872
2010,East Carolina,CUSA,-6.53,101.9,108.4,66.9,+5.04,104.6,99.6,-0.4,-6.1,CUSA,10.0,21.0,67.2,74.9,-7.77,4.42,0.26,-6.17,-5.91,102.32,107.981,0.35,7.0,28.0,48.6,51.2,42.9,35.9,24.5,16.7,33.8,33.7,68.7,48.8,48.8,32.0,37.3,8.5,11.1,50.9,58.6,32.0,33.8,67.14,76.654,79.884,1.396,39.06,69.6,70.6,0.964,1.103,24.407,-0.0128205128205128
2010,Hawaii,WAC,-6.78,101.3,108.0,64.0,+0.03,104.7,104.7,-5.5,1.6,WAC,10.0,20.0,68.1,72.9,-4.77,0.33,-2.71,-2.21,-4.91,100.673,107.847,0.312,9.0,29.0,47.9,51.3,44.2,37.4,21.6,16.3,38.6,32.9,67.1,47.9,51.0,32.0,34.6,5.1,7.4,58.6,50.8,29.1,32.6,64.544,77.491,80.423,2.53,21.925,65.7,70.0,1.014,1.092,16.303,-0.1442307692307692
2010,Furman,SC,-6.86,98.0,104.8,67.5,-5.36,99.5,104.9,-1.9,-3.3,Southern,13.0,17.0,68.4,68.6,-0.23,-4.83,-2.87,-4.15,-7.01,97.589,104.517,0.312,11.0,28.0,47.2,47.5,44.2,43.6,21.4,17.9,31.5,32.0,68.7,45.1,46.2,34.3,34.0,12.4,9.1,49.9,52.3,32.9,27.0,67.301,76.728,80.106,1.718,14.52,70.8,65.8,0.984,1.012,11.959,0.7564102564102565
2010,Holy Cross,Pat,-7.21,102.2,109.4,65.0,-5.09,100.5,105.6,-0.6,-3.6,Patriot,9.0,22.0,69.3,71.7,-2.45,-5.57,-2.57,-5.46,-8.03,102.809,109.119,0.335,9.0,31.0,49.3,49.8,38.8,32.7,21.4,16.3,36.7,31.8,66.8,46.7,48.2,38.1,35.3,7.4,9.2,53.7,60.3,24.8,34.0,65.14,76.944,80.075,1.541,11.665,70.1,69.5,1.029,1.065,11.732,0.0384615384615385
2010,Purdue Fort Wayne,Sum,-7.33,96.9,104.2,65.8,-6.15,100.3,106.5,-2.1,-0.6,Summit,16.0,15.0,68.7,68.1,0.55,-4.73,-5.5,-3.92,-9.42,97.649,102.973,0.352,14.0,29.0,47.0,47.3,32.3,38.6,18.6,18.1,29.0,30.2,67.3,42.2,46.8,37.9,32.4,11.1,11.9,49.8,46.8,32.7,27.6,65.692,75.594,78.595,1.928,,69.3,73.7,0.983,1.012,13.937,
2010,Northern Illinois,MAC,-7.38,99.0,106.4,69.2,-1.78,100.9,102.6,-0.3,-4.8,MAC,10.0,20.0,67.2,71.9,-4.7,-2.05,-0.25,-7.38,-7.64,98.166,104.85,0.319,10.0,30.0,45.2,49.7,39.6,46.9,21.9,19.4,35.8,30.7,69.6,45.4,47.9,30.0,35.7,9.4,8.8,57.2,51.3,33.8,31.9,69.712,76.169,79.7,1.591,17.039,64.6,68.2,0.962,1.029,16.097,-0.1987179487179486
2010,Santa Clara,WCC,-7.41,96.2,103.6,65.9,+0.63,103.4,102.8,-5.6,-0.5,WCC,11.0,21.0,64.0,69.5,-5.5,1.66,-4.64,-1.2,-5.84,97.075,103.911,0.314,8.0,29.0,45.4,51.9,40.9,43.7,22.7,21.2,33.5,34.2,67.0,45.5,48.1,30.1,39.9,9.7,11.3,44.4,57.2,29.0,32.5,66.084,77.052,79.803,0.921,0.2,68.9,68.2,0.944,1.057,17.507,0.1762820512820513
2010,Wyoming,MWC,-7.50,97.4,104.9,70.1,+2.66,104.2,101.6,1.3,-5.1,Mountain West,10.0,21.0,70.6,74.5,-3.84,3.63,0.48,-5.07,-4.58,97.534,104.424,0.313,8.0,29.0,46.7,51.8,50.8,36.6,21.8,20.4,28.1,33.1,70.7,50.2,51.6,26.0,34.7,10.9,8.6,45.8,57.3,31.7,35.8,70.045,78.609,82.243,1.147,22.187,66.8,69.9,0.945,1.051,22.756,0.1266025641025641
2010,Lafayette,Pat,-7.69,104.1,111.8,66.6,-10.55,96.9,107.4,1.4,-5.5,Patriot,19.0,13.0,72.5,71.5,1.03,-8.99,0.09,-8.05,-7.96,103.88,110.881,0.321,19.0,32.0,52.9,52.3,39.2,28.7,19.4,21.5,26.9,35.3,67.7,50.7,49.3,37.3,38.7,7.5,7.3,62.2,51.5,40.4,34.6,66.585,76.59,80.002,1.753,2.977,76.4,67.3,1.067,1.051,7.547,-0.1025641025641025
2010,Team,Conf,AdjEM,AdjO,AdjD,AdjT,AdjEM,OppO,OppD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,UT Arlington,Slnd,-7.73,95.9,103.6,70.9,-7.88,99.0,106.9,0.1,-6.0,WAC,16.0,14.0,73.9,73.5,0.37,-3.97,0.41,-8.47,-8.06,96.437,104.926,0.275,12.0,26.0,47.5,47.5,44.5,51.0,21.0,22.4,31.3,36.9,72.6,46.9,48.7,32.4,30.0,9.6,11.1,49.6,56.8,33.9,33.0,70.447,75.682,78.413,2.113,22.667,68.6,64.2,0.98,1.0,12.148,-0.0128205128205128
2010,North Dakota St.,Sum,-7.74,96.6,104.3,67.3,-4.63,100.5,105.1,0.4,-3.9,Summit,11.0,18.0,70.6,72.0,-1.38,-5.76,-3.08,-5.46,-8.53,96.416,104.638,0.281,9.0,27.0,46.1,47.9,33.8,37.9,18.5,17.5,29.8,29.4,68.5,45.1,46.6,32.7,34.2,7.5,11.9,55.8,48.5,25.4,28.3,67.165,77.091,79.56,1.842,0.2,72.9,71.3,0.977,1.017,11.115,0.3092948717948718
2010,Cal Poly,BW,-7.76,103.2,111.0,66.4,-2.41,102.0,104.4,-0.3,-5.5,Big West,12.0,19.0,70.2,75.3,-5.13,-2.31,0.63,-8.62,-7.99,102.478,111.538,0.274,12.0,31.0,47.5,51.9,38.3,54.1,19.6,18.0,34.1,30.4,67.8,46.1,50.1,33.4,36.8,6.8,9.4,49.3,58.6,34.8,34.3,66.111,76.101,78.48,1.739,0.812,72.9,71.8,1.023,1.098,13.231,0.9871794871794872
2010,Towson,CAA,-7.91,102.5,110.5,67.8,-0.11,101.7,101.8,1.2,-7.5,CAA,10.0,21.0,68.5,76.2,-7.71,-0.75,0.85,-9.3,-8.46,103.564,110.936,0.312,10.0,31.0,47.3,51.2,35.5,31.9,18.6,18.2,32.1,39.6,68.3,45.1,51.5,34.7,33.6,11.4,9.1,52.1,58.9,31.5,30.9,67.41,76.741,79.698,1.867,29.233,66.8,65.8,0.996,1.108,15.936,-0.0128205128205128
2010,Illinois Chicago,Horz,-7.94,96.6,104.5,67.3,+2.66,104.2,101.6,-4.1,-2.2,Horizon,8.0,22.0,62.5,70.3,-7.8,0.94,-4.72,-2.86,-7.58,97.173,103.893,0.317,7.0,29.0,43.7,50.6,32.9,41.0,19.0,21.5,27.5,35.3,67.4,42.6,49.8,30.5,34.8,6.9,9.3,48.5,58.8,34.3,35.2,67.231,75.983,79.586,2.101,20.7,71.8,70.7,0.924,1.05,19.726,-0.314102564102564
2010,Bucknell,Pat,-7.96,98.0,105.9,63.8,-7.86,99.4,107.3,-3.2,-1.2,Patriot,14.0,17.0,67.0,68.0,-0.97,-6.84,-5.19,-2.75,-7.94,98.811,105.083,0.33,14.0,31.0,46.7,49.3,34.7,37.8,17.4,19.5,30.7,30.9,65.4,45.3,45.1,32.9,38.9,9.9,8.2,51.6,52.9,34.7,31.9,64.2,76.281,79.464,1.391,8.235,73.0,71.9,1.008,1.023,9.829,-0.0056089743589743
2010,South Dakota,GWC,-8.11,98.6,106.8,72.9,-12.57,95.3,107.9,4.4,-7.5,Summit,,,,,,,,,,98.325,106.885,0.277,18.0,28.0,52.4,47.2,43.4,23.5,20.0,17.8,25.3,32.0,74.5,51.5,43.5,36.1,37.6,10.7,8.5,60.1,51.4,35.3,28.1,72.443,76.369,79.812,1.86,0.2,65.8,69.8,1.015,0.994,11.731,
2010,Chattanooga,SC,-8.19,96.9,105.1,68.9,-3.67,101.7,105.3,-1.1,-4.0,Southern,15.0,18.0,69.8,72.1,-2.24,-3.68,-2.7,-5.85,-8.56,97.369,104.674,0.303,13.0,31.0,50.1,51.3,33.2,31.4,23.1,20.4,30.6,31.4,70.5,50.3,49.3,33.3,35.7,8.2,10.9,59.0,58.2,43.2,48.8,69.001,77.59,80.238,1.384,22.133,61.6,68.2,0.968,1.037,13.861,0.0156695156695157
2010,Rice,CUSA,-8.48,95.9,104.4,65.7,+0.15,103.0,102.8,-5.0,-1.0,CUSA,8.0,23.0,64.0,69.7,-5.74,1.15,-4.48,-1.24,-5.72,96.626,102.377,0.34,7.0,30.0,45.0,50.9,35.6,42.5,21.1,21.3,33.0,30.7,67.5,44.6,50.3,30.6,34.5,8.1,10.8,52.0,59.1,30.2,38.3,65.7,76.98,80.371,1.126,10.133,65.2,71.3,0.939,1.03,16.854,
2010,Samford,SC,-8.50,100.5,109.0,56.2,-0.73,102.4,103.1,-11.1,5.7,Southern,11.0,20.0,57.7,60.7,-2.97,-2.54,-12.51,5.19,-7.32,101.251,108.516,0.311,8.0,28.0,54.6,51.4,33.2,27.4,21.8,18.2,22.3,34.1,57.4,53.4,47.6,37.2,37.3,6.0,12.2,64.7,55.0,51.1,45.9,55.839,77.112,79.454,1.919,1.072,66.1,67.0,1.001,1.084,15.941,-0.297008547008547
2010,South Alabama,SB,-8.52,96.2,104.7,64.7,-4.19,101.1,105.2,-3.7,-0.9,Sun Belt,17.0,15.0,66.4,68.0,-1.66,-3.82,-4.93,-2.79,-7.72,96.243,104.578,0.278,15.0,30.0,45.6,47.6,37.3,37.9,21.2,20.9,34.8,34.8,66.6,43.7,45.5,33.9,34.3,9.8,9.6,50.7,51.6,26.6,35.2,65.181,75.461,78.719,1.586,11.893,70.9,73.1,0.971,1.02,11.238,-0.2264957264957264
2010,UC Irvine,BW,-8.52,101.1,109.6,63.4,-4.43,101.4,105.9,-3.3,-2.8,Big West,14.0,18.0,67.6,69.6,-2.06,-3.75,-5.17,-2.32,-7.49,100.838,110.787,0.253,12.0,30.0,47.0,51.0,36.9,45.5,17.2,20.1,31.1,33.0,65.2,45.3,47.5,34.0,39.4,7.4,8.1,55.5,51.6,31.1,30.4,63.203,75.352,78.989,1.759,1.279,72.0,71.1,1.017,1.069,10.827,0.0897435897435898
2010,UNC Greensboro,SC,-8.61,96.2,104.8,66.6,+1.18,103.1,101.9,-3.3,-3.1,Southern,8.0,23.0,63.4,71.8,-8.39,0.63,-4.86,-3.38,-8.24,97.165,104.578,0.3,8.0,31.0,42.7,52.8,33.8,37.0,21.2,20.6,36.9,33.3,67.7,42.5,52.6,28.7,35.4,8.9,11.6,41.1,53.5,28.6,36.4,66.704,75.325,77.904,1.836,8.373,69.8,67.1,0.937,1.061,18.686,-0.1506410256410255
2010,Air Force,MWC,-8.64,96.8,105.5,57.3,+2.52,103.7,101.1,-11.6,4.5,Mountain West,10.0,21.0,57.2,63.1,-5.94,3.13,-12.35,7.45,-4.9,98.701,105.091,0.327,8.0,29.0,50.0,53.2,34.4,40.0,21.7,19.8,23.3,30.9,59.0,52.3,54.2,31.0,34.6,5.8,10.7,61.4,60.6,39.7,44.2,56.838,77.328,79.581,1.504,4.211,63.7,68.3,0.943,1.068,23.417,-0.4358974358974358
2010,South Carolina St.,MEAC,-8.88,97.4,106.2,68.0,-9.71,96.9,106.6,-2.5,-4.5,MEAC,18.0,14.0,69.5,69.5,-0.03,-8.65,-2.57,-6.74,-9.31,97.167,107.59,0.237,15.0,29.0,48.8,49.3,37.6,38.9,22.3,21.4,34.2,34.9,68.4,50.6,50.2,29.8,31.6,6.9,8.7,52.0,51.4,29.4,34.4,67.058,74.997,77.485,1.97,0.2,74.0,65.8,1.002,1.011,8.941,-0.0666666666666666
2010,Tennessee Tech,OVC,-9.08,104.7,113.8,66.6,-2.48,101.9,104.4,3.9,-7.5,OVC,15.0,17.0,74.2,77.3,-3.09,-2.51,2.53,-12.11,-9.58,104.308,112.996,0.285,13.0,30.0,51.4,53.8,41.4,48.5,21.9,19.4,34.0,36.9,68.1,49.6,51.8,37.6,38.4,5.9,8.7,49.0,55.9,26.7,33.6,66.732,76.35,79.263,1.496,17.511,69.3,69.1,1.038,1.134,15.837,
2010,Delaware,CAA,-9.30,99.5,108.8,63.9,+2.99,103.9,100.9,-3.4,-3.7,CAA,7.0,24.0,63.4,72.6,-9.23,1.37,-3.74,-4.12,-7.86,98.901,109.384,0.239,7.0,31.0,44.1,51.2,34.4,44.9,20.0,17.7,34.5,33.8,64.6,44.2,49.3,29.3,36.6,6.6,8.9,52.7,53.8,33.9,33.7,63.836,76.736,79.828,1.243,24.662,69.9,70.6,0.958,1.098,20.252,-0.1965811965811965
2010,Tennessee St.,OVC,-9.44,97.8,107.2,67.1,-0.91,102.7,103.6,-1.1,-4.6,OVC,9.0,23.0,67.3,74.2,-6.88,-2.69,-2.95,-6.62,-9.57,97.796,106.911,0.264,9.0,32.0,47.7,54.0,30.5,43.8,22.9,23.1,33.1,34.4,68.5,42.7,54.1,37.2,35.9,6.5,9.5,52.9,56.9,37.6,31.8,66.932,75.812,79.12,1.262,4.727,70.5,69.5,0.964,1.063,16.539,-0.1282051282051281
2010,Army,Pat,-9.68,89.3,99.0,62.8,-9.01,98.9,107.9,-10.8,5.5,Patriot,14.0,15.0,60.3,61.0,-0.66,-7.96,-13.86,4.76,-9.11,89.631,97.483,0.276,13.0,28.0,46.5,48.9,30.7,48.2,22.4,26.3,29.9,30.1,65.0,45.2,47.9,32.8,33.4,9.5,8.5,52.3,59.3,31.7,43.9,63.031,74.454,77.719,2.451,5.176,65.5,70.0,0.923,0.937,7.896,
2010,New Hampshire,AE,-9.76,91.5,101.3,64.5,-5.94,98.7,104.6,-6.9,2.6,Am. East,13.0,17.0,60.8,62.4,-1.6,-6.29,-10.38,0.84,-9.54,91.808,101.981,0.23,12.0,29.0,42.7,46.4,40.0,43.6,20.4,20.4,32.7,29.1,64.5,41.8,46.2,29.4,31.3,6.0,10.0,50.1,45.8,37.9,28.1,63.673,76.389,79.473,1.585,0.229,64.4,70.3,0.918,0.968,12.052,
2010,Elon,SC,-10.06,96.2,106.3,66.9,-1.23,102.3,103.5,-2.1,-3.6,Southern,9.0,23.0,66.9,73.0,-6.06,-3.04,-4.94,-5.46,-10.4,96.952,105.689,0.27,8.0,31.0,46.9,51.6,32.8,35.2,19.2,19.9,27.6,34.1,68.6,46.3,51.1,31.8,35.1,5.2,12.0,52.4,52.2,39.0,32.3,66.597,75.423,78.675,1.997,0.729,64.8,66.7,0.95,1.057,13.896,
2010,Delaware St.,MEAC,-10.20,96.9,107.1,58.2,-10.30,96.2,106.5,-12.0,5.2,MEAC,17.0,12.0,58.5,58.3,0.21,-7.6,-13.05,3.97,-9.08,96.42,106.623,0.239,14.0,26.0,46.0,54.0,34.0,36.5,19.2,27.8,34.5,38.3,58.6,44.9,52.1,32.4,39.0,7.7,8.6,50.5,52.7,30.4,30.3,57.352,75.271,78.386,1.885,1.115,66.7,65.0,0.982,1.005,10.48,-0.0128205128205128
2010,Yale,Ivy,-10.34,96.1,106.5,66.4,-5.55,99.5,105.1,-2.6,-3.0,Ivy,12.0,19.0,66.7,69.6,-2.9,-5.6,-5.18,-4.77,-9.94,96.734,106.518,0.248,11.0,30.0,45.8,50.1,41.8,34.3,21.1,20.3,33.0,32.2,67.2,46.4,48.0,29.5,36.6,10.3,8.7,53.8,56.0,27.9,30.4,66.092,76.547,80.302,1.93,3.089,72.7,71.4,0.976,1.031,11.731,-0.0112179487179486
2010,Jacksonville St.,OVC,-10.35,97.5,107.9,66.7,-5.52,100.6,106.1,-1.7,-3.4,CUSA,11.0,19.0,69.6,71.5,-1.87,-4.22,-2.63,-5.55,-8.18,97.156,108.899,0.212,9.0,28.0,48.3,50.6,38.1,40.6,20.3,19.2,31.4,34.0,67.8,45.9,48.0,36.0,37.8,11.7,8.1,62.1,55.4,29.6,30.2,66.208,75.547,78.437,1.726,1.538,72.6,69.2,1.006,1.064,12.463,-0.1025641025641025
2010,Eastern Washington,BSky,-10.36,96.4,106.8,67.9,-0.21,104.0,104.2,-2.7,-6.1,Big Sky,9.0,21.0,68.8,76.3,-7.43,-1.91,-5.13,-6.78,-11.91,96.12,107.022,0.225,7.0,28.0,47.2,54.0,32.2,45.0,20.4,19.4,26.2,28.7,70.1,43.3,50.7,36.5,41.3,5.9,12.6,54.6,49.9,33.7,29.6,67.447,74.354,80.146,1.552,4.647,70.9,70.9,0.947,1.08,15.067,-0.1634615384615384
2010,North Florida,ASun,-10.47,91.8,102.3,62.9,-1.87,101.6,103.5,-9.2,2.0,ASUN,13.0,18.0,59.0,65.1,-6.1,-2.11,-10.8,1.27,-9.53,92.218,102.621,0.226,12.0,30.0,47.3,47.6,39.1,43.1,24.0,21.7,29.2,37.0,64.2,45.1,45.3,34.3,35.5,8.3,10.7,58.1,52.5,33.9,28.8,62.925,76.132,78.619,1.41,2.197,63.2,68.3,0.912,1.013,15.426,
2010,Texas Southern,SWAC,-10.52,93.4,103.9,66.4,-11.25,94.4,105.6,-3.8,-1.8,SWAC,17.0,16.0,67.9,65.7,2.24,-11.38,-7.1,-4.02,-11.12,92.675,102.861,0.232,15.0,31.0,49.5,48.0,41.4,47.8,24.9,25.6,33.2,33.9,69.4,51.5,47.5,29.2,32.7,10.5,7.3,47.8,60.7,25.7,33.0,66.787,77.072,79.493,2.11,0.203,62.8,67.6,0.952,0.948,10.448,0.3108974358974359
